property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,lat,long,Date,year,month,day
4302201130,20140508,2.05E+05,2,1,720,5040,1,0,0,3,6,720,0,1955,0,98106,1357,5120,47.5267,-122.36,2014/5/8,2014,5,8
5332200026,20140508,5.54E+05,2,2.5,1360,1349,2,0,0,3,8,1050,310,1997,0,98112,1430,4400,47.6254,-122.292,2014/5/8,2014,5,8
8857600820,20140508,2.60E+05,4,1.5,2130,8800,1,0,0,3,7,1100,1030,1962,0,98032,1480,8120,47.383,-122.288,2014/5/8,2014,5,8
5468730110,20140508,2.70E+05,4,2.5,1810,6509,2,0,0,3,7,1810,0,1994,0,98042,1760,7417,47.3531,-122.143,2014/5/8,2014,5,8
9151600541,20140508,7.19E+05,3,2.5,1690,4500,1.5,0,1,4,8,1690,0,1928,0,98116,2140,7200,47.5841,-122.383,2014/5/8,2014,5,8
5420800010,20140508,2.66E+05,3,2.5,1940,8547,1,0,0,3,7,1460,480,1989,0,98030,1750,7803,47.3491,-122.177,2014/5/8,2014,5,8
5468780250,20140508,3.26E+05,4,2.5,2320,6270,2,0,0,3,8,2320,0,2004,0,98042,2150,6270,47.3501,-122.14,2014/5/8,2014,5,8
5703000050,20140508,5.45E+05,3,2.25,1780,191228,2,0,2,3,8,1780,0,1988,0,98045,2440,87120,47.4575,-121.748,2014/5/8,2014,5,8
1200019,20140508,6.48E+05,4,1.75,2060,26036,1,0,0,4,8,1160,900,1947,0,98166,2590,21891,47.4444,-122.351,2014/5/8,2014,5,8
5700001640,20140508,1.04E+06,4,1,3410,5000,2,0,0,5,8,2190,1220,1910,0,98144,2550,5000,47.5807,-122.291,2014/5/8,2014,5,8
1026069120,20140508,5.90E+05,2,3,3160,66646,2,0,0,3,7,3160,0,1993,0,98077,3140,38790,47.7479,-122.034,2014/5/8,2014,5,8
6624010170,20140508,2.46E+05,3,1.75,1390,7399,1,0,0,4,7,1390,0,1975,0,98031,1460,7800,47.4183,-122.182,2014/5/8,2014,5,8
6813600415,20140508,5.15E+05,2,1,1060,4960,1,0,0,3,7,1060,0,1926,0,98103,1420,4960,47.6896,-122.331,2014/5/8,2014,5,8
7212650650,20140508,2.95E+05,3,2.5,1920,7229,2,0,0,3,8,1920,0,1993,0,98003,2310,8009,47.2659,-122.31,2014/5/8,2014,5,8
6381500035,20140508,3.85E+05,3,1.75,1890,9920,1,0,0,3,7,1230,660,1944,0,98125,1380,9086,47.7327,-122.306,2014/5/8,2014,5,8
4440400125,20140508,2.28E+05,4,1.75,2000,6120,1,0,0,3,7,1100,900,1965,0,98178,1880,6120,47.5035,-122.258,2014/5/8,2014,5,8
1336800240,20140508,1.75E+06,6,3,3510,5760,2.5,0,0,4,10,3510,0,1906,0,98112,3450,5760,47.6263,-122.312,2014/5/8,2014,5,8
2652500070,20140508,6.36E+05,2,1.75,1230,3600,1.5,0,0,5,7,1230,0,1925,0,98119,1210,4500,47.6423,-122.361,2014/5/8,2014,5,8
518500210,20140508,8.69E+05,3,2.5,2920,3942,3,0,0,3,10,2920,0,2008,0,98056,2920,3942,47.531,-122.204,2014/5/8,2014,5,8
179001046,20140508,2.29E+05,3,2.5,1190,3000,2,0,0,3,7,1190,0,2002,0,98178,1190,3000,47.4933,-122.275,2014/5/8,2014,5,8
1474000050,20140508,4.37E+05,3,1.75,1310,9282,1,0,0,4,7,1310,0,1976,0,98052,1310,8748,47.6844,-122.111,2014/5/8,2014,5,8
3528900086,20140508,1.31E+06,5,3.25,2800,3200,1.5,0,0,5,10,1910,890,1932,2002,98109,2450,3500,47.6421,-122.35,2014/5/8,2014,5,8
6633900170,20140508,5.95E+05,3,2.5,1750,3354,2,0,0,4,7,1750,0,1991,0,98033,1750,4286,47.6953,-122.199,2014/5/8,2014,5,8
9264950420,20140508,3.48E+05,4,2.5,2460,7350,2,0,0,3,9,2460,0,1989,0,98023,2390,8568,47.3061,-122.349,2014/5/8,2014,5,8
1823069102,20140508,5.24E+05,3,2.25,2430,73151,1,0,0,3,8,2430,0,1974,0,98059,2800,39250,47.4749,-122.092,2014/5/8,2014,5,8
2473100635,20140508,2.98E+05,3,2,1240,10800,1,0,0,3,7,1240,0,1967,2010,98058,1480,8840,47.449,-122.155,2014/5/8,2014,5,8
7957600025,20140508,2.45E+05,3,1.5,1260,7964,1,0,0,4,7,1260,0,1955,0,98148,1510,8776,47.4307,-122.334,2014/5/8,2014,5,8
7199340650,20140508,4.25E+05,3,1.75,1460,7700,1,0,0,3,7,1460,0,1979,0,98052,1720,7280,47.6981,-122.127,2014/5/8,2014,5,8
3356402020,20140508,2.30E+05,3,1,1390,16000,1,0,0,4,6,1390,0,1960,0,98001,1420,10000,47.2898,-122.251,2014/5/8,2014,5,8
8818400450,20140508,9.30E+05,3,3.25,2640,4080,2,0,0,3,9,1840,800,1912,2000,98105,1990,4080,47.6636,-122.326,2014/5/8,2014,5,8
5537200043,20140508,2.11E+05,4,1,2100,9200,1,0,0,3,7,1050,1050,1959,0,98168,1540,10033,47.476,-122.292,2014/5/8,2014,5,8
6431000206,20140508,8.35E+05,4,2,1910,6960,1.5,0,0,5,8,1910,0,1941,0,98103,1360,3300,47.6893,-122.348,2014/5/8,2014,5,8
9544700500,20140508,7.85E+05,3,2.75,3010,1842,2,0,0,3,9,3010,0,2011,0,98075,2950,4200,47.5836,-121.994,2014/5/8,2014,5,8
1931300977,20140508,5.00E+05,3,1.75,1410,1197,3,0,0,3,8,1410,0,2012,0,98103,1350,2512,47.6558,-122.348,2014/5/8,2014,5,8
8946390040,20140508,3.75E+05,6,2.25,3206,5793,2,0,0,3,7,3206,0,2012,0,98032,2527,5804,47.369,-122.287,2014/5/8,2014,5,8
1498301048,20140508,3.22E+05,2,1.25,860,1277,2,0,0,3,7,860,0,2007,0,98144,1280,1265,47.5842,-122.314,2014/5/8,2014,5,8
3362401763,20140508,4.42E+05,2,1.5,1020,1060,3,0,0,3,8,1020,0,2008,0,98103,1340,1415,47.6801,-122.348,2014/5/8,2014,5,8
9429500045,20140509,4.29E+05,3,1,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,98006,2440,28826,47.5719,-122.119,2014/5/9,2014,5,9
1081300200,20140509,3.52E+05,3,2.25,1640,11050,1,0,0,4,8,1640,0,1972,0,98059,1870,11050,47.4723,-122.121,2014/5/9,2014,5,9
2296500136,20140509,8.40E+05,4,3.5,3810,13592,1,0,1,3,9,2560,1250,2013,0,98056,3230,9311,47.5134,-122.2,2014/5/9,2014,5,9
7137900320,20140509,2.25E+05,4,1,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,1550,7938,47.3178,-122.174,2014/5/9,2014,5,9
7504010560,20140509,9.20E+05,4,3,3750,11025,2,0,0,3,10,3750,0,1976,0,98074,2930,12835,47.6367,-122.059,2014/5/9,2014,5,9
7298020240,20140509,4.03E+05,4,2.5,2600,11951,2,0,0,3,10,2600,0,1988,0,98023,2820,12093,47.3053,-122.34,2014/5/9,2014,5,9
7745000090,20140509,5.65E+05,4,2.25,2470,7447,2,0,0,3,8,2470,0,1984,0,98155,2270,7400,47.7514,-122.286,2014/5/9,2014,5,9
5393601050,20140509,4.45E+05,4,2,1650,6000,1,0,0,5,7,1000,650,1959,0,98144,1540,6000,47.5834,-122.307,2014/5/9,2014,5,9
9368700031,20140509,1.95E+05,2,1,720,18000,1,0,0,3,6,720,0,1950,0,98178,1250,7925,47.5054,-122.261,2014/5/9,2014,5,9
291300170,20140509,3.87E+05,3,2.25,1445,1606,2,0,0,3,7,1300,145,2003,0,98027,1410,1286,47.5348,-122.072,2014/5/9,2014,5,9
2769602475,20140509,4.90E+05,2,1,1840,3300,1.5,0,0,4,6,1130,710,1910,0,98107,1320,4000,47.6757,-122.362,2014/5/9,2014,5,9
2121000250,20140509,3.04E+05,3,1.5,1060,10464,1,0,0,4,7,1060,0,1973,0,98034,1420,10464,47.7313,-122.229,2014/5/9,2014,5,9
4427100025,20140509,2.70E+05,3,1.5,1500,6337,1,0,0,5,7,1500,0,1953,0,98125,1420,6337,47.7276,-122.312,2014/5/9,2014,5,9
3905040220,20140509,5.25E+05,3,2.5,2030,6970,2,0,0,4,8,2030,0,1991,0,98029,2000,6140,47.5718,-121.999,2014/5/9,2014,5,9
9510900360,20140509,2.60E+05,3,2,1920,8075,1,0,0,4,7,1510,410,1969,0,98023,1920,7826,47.3092,-122.375,2014/5/9,2014,5,9
8856004327,20140509,2.48E+05,4,3,2163,5883,2,0,0,3,7,2163,0,2006,0,98001,1700,10143,47.2734,-122.251,2014/5/9,2014,5,9
2617300200,20140509,5.32E+05,5,3,3480,57499,1,0,0,4,8,2340,1140,1976,0,98027,2020,40946,47.4574,-122.024,2014/5/9,2014,5,9
7922800160,20140509,5.12E+05,3,2,1400,7293,1,0,0,4,7,1400,0,1963,0,98008,1600,7960,47.586,-122.12,2014/5/9,2014,5,9
7202260330,20140509,5.83E+05,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,98053,2330,4517,47.6876,-122.038,2014/5/9,2014,5,9
8558600085,20140509,3.11E+05,4,2.25,2130,8078,1,0,0,4,7,1380,750,1977,0,98055,2300,8112,47.4482,-122.209,2014/5/9,2014,5,9
2026049124,20140509,3.25E+05,3,2.25,1352,1694,3,0,0,3,8,1352,0,2007,0,98125,1439,1387,47.7265,-122.315,2014/5/9,2014,5,9
524069115,20140509,7.59E+05,3,2.25,2950,78843,1.5,0,0,3,9,2950,0,2006,0,98075,3880,78843,47.5917,-122.068,2014/5/9,2014,5,9
8562900180,20140509,4.91E+05,3,1.75,1750,11340,1,0,1,4,7,1300,450,1987,0,98074,2310,11340,47.6099,-122.058,2014/5/9,2014,5,9
3223059141,20140509,3.60E+05,2,1,1420,81892,1,0,0,3,7,1180,240,1956,0,98055,1490,1863,47.4342,-122.195,2014/5/9,2014,5,9
9558010230,20140509,3.30E+05,4,2.5,1940,3784,2,0,0,3,8,1940,0,2003,0,98058,1940,4499,47.4513,-122.119,2014/5/9,2014,5,9
1232000915,20140509,4.81E+05,3,2,1410,4800,1,0,0,3,7,1410,0,1940,0,98117,1190,3840,47.6852,-122.378,2014/5/9,2014,5,9
8039900086,20140509,2.51E+05,3,1.75,1220,7250,1,0,0,3,7,1220,0,1962,0,98045,1700,15251,47.4887,-121.784,2014/5/9,2014,5,9
8691310840,20140509,8.33E+05,4,2.75,3780,10308,2,0,0,3,10,3780,0,1999,0,98075,3500,10740,47.589,-121.983,2014/5/9,2014,5,9
8838900167,20140509,5.43E+05,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,0,98007,2210,12823,47.5916,-122.148,2014/5/9,2014,5,9
3528000470,20140509,8.51E+05,3,2.5,3560,107290,2,0,0,3,10,3560,0,1987,0,98053,3660,89298,47.6652,-122.049,2014/5/9,2014,5,9
6413600290,20140509,2.53E+05,3,1,1030,6127,1,0,0,3,7,880,150,1947,0,98125,1610,6127,47.7192,-122.32,2014/5/9,2014,5,9
2215900930,20140509,2.25E+05,3,2.5,2000,9202,2,0,0,4,7,2000,0,1992,0,98038,1750,7827,47.3516,-122.057,2014/5/9,2014,5,9
8106100085,20140509,1.70E+06,5,4.5,5190,23716,2,0,2,3,11,3390,1800,1987,2000,98040,4460,22748,47.5846,-122.223,2014/5/9,2014,5,9
9265880040,20140509,5.57E+05,4,2.5,2840,4500,2,0,0,3,8,2840,0,2012,0,98028,2840,4939,47.7678,-122.237,2014/5/9,2014,5,9
1865400076,20140509,3.24E+05,3,2.25,998,904,2,0,0,3,7,798,200,2007,0,98117,998,1110,47.6983,-122.367,2014/5/9,2014,5,9
5119010090,20140510,5.50E+05,5,2.75,3060,7015,1,0,0,5,8,1600,1460,1979,0,98146,2190,7600,47.5052,-122.372,2014/5/10,2014,5,10
2331300395,20140510,8.75E+05,4,2,2520,6000,1,0,0,3,8,1400,1120,1921,2007,98103,1580,3720,47.6767,-122.35,2014/5/10,2014,5,10
7625702444,20140510,3.95E+05,3,2.5,1350,1250,3,0,0,3,8,1270,80,2006,0,98136,1350,886,47.5491,-122.387,2014/5/10,2014,5,10
7237550310,20140512,1.23E+06,4,4.5,5420,101930,1,0,0,3,11,3890,1530,2001,0,98053,4760,101930,47.6561,-122.005,2014/5/12,2014,5,12
9822700295,20140512,8.85E+05,4,2.5,2830,5000,2,0,0,3,9,2830,0,1995,0,98105,1950,5000,47.6597,-122.29,2014/5/12,2014,5,12
8929000270,20140512,4.53E+05,3,2.5,2010,2287,2,0,0,3,8,1390,620,2014,0,98029,1690,1662,47.5517,-121.998,2014/5/12,2014,5,12
1653500070,20140512,9.27E+05,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,0,98004,3180,12239,47.6294,-122.218,2014/5/12,2014,5,12
6669100070,20140512,9.00E+05,4,3.25,4700,38412,2,0,0,3,10,3420,1280,1978,0,98005,3640,35571,47.6445,-122.167,2014/5/12,2014,5,12
6448000090,20140512,1.58E+06,5,2.75,3650,20150,1,0,0,4,10,2360,1290,1975,0,98004,3220,19800,47.6215,-122.224,2014/5/12,2014,5,12
9478400080,20140512,7.50E+05,4,2.5,2980,4930,2,0,0,3,9,2890,90,2000,0,98006,2980,6099,47.5445,-122.12,2014/5/12,2014,5,12
4441300440,20140512,5.82E+05,4,1.75,2120,4650,1,0,1,3,7,1190,930,1951,0,98117,2070,6487,47.6964,-122.4,2014/5/12,2014,5,12
3856900507,20140512,1.32E+06,4,3.5,3460,3997,2,0,0,3,10,2560,900,2004,0,98103,1860,4000,47.6718,-122.329,2014/5/12,2014,5,12
3348401319,20140512,3.73E+05,5,3,2480,10090,1,0,0,3,7,1300,1180,2004,0,98178,2290,9900,47.4964,-122.263,2014/5/12,2014,5,12
2113700235,20140512,3.60E+05,4,2,1730,5500,1,0,0,5,7,1010,720,1943,0,98106,1080,4900,47.5304,-122.353,2014/5/12,2014,5,12
1024039049,20140512,1.02E+06,3,2.5,2920,34527,1,0,4,4,9,1800,1120,1954,1983,98116,2480,7933,47.5799,-122.4,2014/5/12,2014,5,12
1423800080,20140512,2.25E+05,3,1,990,8012,1,0,0,4,7,990,0,1966,0,98058,1260,9060,47.4557,-122.181,2014/5/12,2014,5,12
8961970190,20140512,6.47E+05,4,2.5,3040,6887,2,0,0,3,8,3040,0,1999,0,98074,2790,7196,47.6073,-122.015,2014/5/12,2014,5,12
304000530,20140512,1.85E+05,3,1.5,1370,8470,1,0,0,4,7,1370,0,1961,0,98092,1710,8800,47.2874,-122.192,2014/5/12,2014,5,12
9558020610,20140512,3.35E+05,3,2.5,1940,4927,2,0,0,3,8,1940,0,2004,0,98058,2070,4892,47.4479,-122.12,2014/5/12,2014,5,12
1186000035,20140512,7.70E+05,3,1.75,1720,5000,1,0,0,3,9,1720,0,1954,2014,98122,2120,4188,47.6157,-122.29,2014/5/12,2014,5,12
5101400862,20140512,5.00E+05,3,1,980,6380,1,0,0,3,7,760,220,1941,0,98115,1390,6380,47.692,-122.308,2014/5/12,2014,5,12
3578600062,20140512,2.70E+05,3,1,1830,8209,1,0,0,3,7,1830,0,1942,0,98028,2150,12000,47.7439,-122.228,2014/5/12,2014,5,12
6752601110,20140512,3.57E+05,4,2.5,2380,7066,2,0,0,4,7,2380,0,1997,0,98031,2310,8127,47.3982,-122.172,2014/5/12,2014,5,12
2767603612,20140512,5.00E+05,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,98107,1350,1334,47.6719,-122.382,2014/5/12,2014,5,12
6600400260,20140512,2.01E+05,3,1,1460,9750,1,0,0,4,7,1460,0,1969,0,98042,1270,9750,47.3242,-122.144,2014/5/12,2014,5,12
7203101610,20140512,2.65E+05,2,1,1290,2828,2,0,0,3,7,1290,0,2008,0,98053,1290,2628,47.6968,-122.025,2014/5/12,2014,5,12
4083300070,20140512,8.70E+05,4,2.5,2350,3150,1.5,0,0,4,8,1690,660,1910,0,98103,1750,3150,47.6605,-122.335,2014/5/12,2014,5,12
1562000120,20140512,6.60E+05,4,2.5,2550,10000,1,0,0,3,8,1290,1260,1964,0,98007,2270,8640,47.6208,-122.141,2014/5/12,2014,5,12
4375700065,20140512,3.15E+05,3,1.75,1440,8040,1,0,0,3,7,960,480,1951,0,98125,1500,8040,47.7128,-122.306,2014/5/12,2014,5,12
7631200085,20140512,9.48E+05,3,2.75,2980,27144,1.5,1,2,5,8,2180,800,1917,0,98166,1890,12514,47.4522,-122.378,2014/5/12,2014,5,12
3674400035,20140512,1.56E+05,3,1,970,8580,1,0,0,3,7,970,0,1959,0,98003,1430,11907,47.3363,-122.311,2014/5/12,2014,5,12
5317100780,20140512,1.30E+06,4,3.25,2330,9687,2,0,3,3,9,2330,0,1918,0,98112,3880,9017,47.6264,-122.283,2014/5/12,2014,5,12
4122900190,20140512,1.35E+06,5,1.75,3380,20021,1,0,0,4,8,1690,1690,1963,0,98004,3260,19809,47.6395,-122.211,2014/5/12,2014,5,12
5151200290,20140512,3.00E+05,2,1.75,1360,8100,1,0,0,3,7,860,500,1975,0,98177,1830,6766,47.7295,-122.359,2014/5/12,2014,5,12
8651720020,20140512,5.05E+05,4,2.5,2780,6369,1,0,0,3,8,1590,1190,1978,0,98034,2170,7490,47.7284,-122.216,2014/5/12,2014,5,12
5111400086,20140512,1.10E+05,3,1,1250,53143,1,0,0,5,6,1250,0,1945,0,98038,1820,217800,47.4235,-122.051,2014/5/12,2014,5,12
2968801240,20140512,2.11E+05,3,1.5,1350,7620,1,0,0,5,6,1350,0,1941,0,98166,1350,7620,47.4565,-122.35,2014/5/12,2014,5,12
1982201485,20140512,6.75E+05,4,3,2400,3340,1,0,0,4,7,1200,1200,1964,0,98107,1520,3758,47.6646,-122.365,2014/5/12,2014,5,12
999000215,20140512,7.34E+05,4,2.5,2760,5000,1.5,0,0,5,7,1680,1080,1928,0,98107,1850,5000,47.6726,-122.371,2014/5/12,2014,5,12
594000115,20140512,6.15E+05,2,1.75,2040,28593,1.5,1,3,4,7,2040,0,1919,1990,98070,2040,35124,47.3979,-122.465,2014/5/12,2014,5,12
2213000030,20140512,1.26E+06,4,3.75,3490,9170,2,0,0,3,9,3490,0,2012,0,98004,1810,8470,47.5991,-122.2,2014/5/12,2014,5,12
2349300069,20140512,3.02E+05,2,1.5,830,1333,2,0,0,3,7,830,0,2005,0,98136,1120,4822,47.5506,-122.381,2014/5/12,2014,5,12
7853280350,20140512,8.09E+05,5,4.5,4630,6324,2,0,0,3,9,3210,1420,2006,0,98065,4420,6790,47.5382,-121.86,2014/5/12,2014,5,12
9272201704,20140512,3.69E+05,2,2.5,980,895,2,0,0,3,8,670,310,2009,0,98116,980,899,47.5874,-122.386,2014/5/12,2014,5,12
2883200524,20140512,6.35E+05,3,2.5,1570,1433,3,0,0,3,8,1570,0,2010,0,98103,1570,2652,47.6858,-122.336,2014/5/12,2014,5,12
8091670030,20140512,3.83E+05,4,2.5,2160,6223,2,0,0,3,8,2160,0,2010,0,98038,2160,5555,47.3494,-122.042,2014/5/12,2014,5,12
9126100550,20140513,6.25E+05,3,3.5,1810,1846,2,0,0,4,8,1440,370,2009,0,98122,1480,3600,47.607,-122.305,2014/5/13,2014,5,13
8078460550,20140513,6.51E+05,4,2.5,2740,7140,2,0,0,3,8,2740,0,1993,0,98074,2260,7035,47.6334,-122.021,2014/5/13,2014,5,13
8682291730,20140513,5.30E+05,2,2,1680,4950,1,0,0,3,8,1680,0,2006,0,98053,1570,4800,47.7194,-122.022,2014/5/13,2014,5,13
2222900082,20140513,4.50E+05,3,2,1770,6610,1,0,0,4,7,960,810,1954,0,98133,2010,4361,47.7703,-122.343,2014/5/13,2014,5,13
225039175,20140513,5.25E+05,5,3,2450,4591,2,0,0,3,7,2450,0,1994,0,98117,1060,5500,47.6828,-122.388,2014/5/13,2014,5,13
4389201250,20140513,2.45E+06,5,4,4430,9000,2,0,0,3,10,4430,0,2013,0,98004,2470,9490,47.6168,-122.216,2014/5/13,2014,5,13
2260800110,20140513,7.77E+05,3,3.25,3610,59677,2,0,0,3,10,2440,1170,2003,0,98027,3130,65775,47.5464,-122.088,2014/5/13,2014,5,13
514500090,20140513,5.50E+05,4,2,2250,7500,1,0,0,5,7,1200,1050,1956,0,98005,1440,7500,47.5877,-122.157,2014/5/13,2014,5,13
4036800805,20140513,5.23E+05,3,1.5,1240,7735,1,0,0,4,7,1240,0,1957,0,98008,1260,7500,47.601,-122.122,2014/5/13,2014,5,13
9809000020,20140513,1.90E+06,5,2.25,3120,16672,2,0,0,4,9,3120,0,1969,0,98004,3740,17853,47.6458,-122.219,2014/5/13,2014,5,13
2130410050,20140513,2.87E+05,3,2.25,1490,9600,1,0,0,4,7,1170,320,1987,0,98019,1590,10104,47.7378,-121.977,2014/5/13,2014,5,13
9828200545,20140513,5.91E+05,3,1.75,1680,2400,1,0,0,5,7,870,810,1922,0,98122,1440,3600,47.6155,-122.3,2014/5/13,2014,5,13
9558050170,20140513,4.75E+05,4,2.5,3740,8700,1,0,0,3,10,2260,1480,2004,0,98058,2650,6333,47.4587,-122.117,2014/5/13,2014,5,13
9829200855,20140513,7.71E+05,3,2.25,1780,6120,1.5,0,0,4,9,1390,390,1927,0,98122,1960,5568,47.6025,-122.286,2014/5/13,2014,5,13
1443500385,20140513,1.55E+05,2,1,910,6232,1,0,0,3,6,910,0,1943,0,98118,1070,6232,47.5328,-122.272,2014/5/13,2014,5,13
8563070030,20140513,6.45E+05,3,2.5,1740,13750,2,0,0,4,9,1740,0,1975,0,98008,2540,14300,47.6264,-122.092,2014/5/13,2014,5,13
6683000295,20140513,3.50E+05,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,0,98070,2010,14298,47.5069,-122.472,2014/5/13,2014,5,13
3423049269,20140513,2.25E+05,4,1.5,1950,12559,1.5,0,0,3,6,1950,0,1939,0,98188,1950,9178,47.4364,-122.282,2014/5/13,2014,5,13
3205400240,20140513,3.45E+05,3,1.75,1090,7200,1,0,0,3,7,1090,0,1968,0,98034,1240,7200,47.7227,-122.179,2014/5/13,2014,5,13
6150200435,20140513,2.30E+05,2,0.75,650,5360,1,0,0,4,5,650,0,1931,0,98133,1110,6700,47.7281,-122.335,2014/5/13,2014,5,13
1049010620,20140513,9.00E+04,2,1,790,2640,1,0,0,3,7,790,0,1973,0,98034,1310,2064,47.7351,-122.178,2014/5/13,2014,5,13
5451100220,20140513,7.80E+05,3,1.75,2340,10495,1,0,0,4,8,2340,0,1967,0,98040,3120,11068,47.5386,-122.226,2014/5/13,2014,5,13
809001060,20140513,1.11E+06,4,1.5,2740,4000,2,0,0,5,9,1930,810,1905,0,98109,1680,4000,47.6343,-122.352,2014/5/13,2014,5,13
2619600010,20140513,6.35E+05,4,1.75,1950,13320,1,0,0,4,8,1370,580,1969,0,98007,2120,12051,47.6196,-122.139,2014/5/13,2014,5,13
259601100,20140513,5.80E+05,5,2,2290,7125,1,0,0,3,7,1190,1100,1964,0,98008,1460,7920,47.634,-122.119,2014/5/13,2014,5,13
2574900080,20140513,1.55E+06,5,3.25,3370,17458,1,0,2,5,10,2000,1370,1982,0,98040,4240,15202,47.5591,-122.229,2014/5/13,2014,5,13
9523102660,20140513,5.60E+05,3,1,1440,5000,2,0,0,3,7,1440,0,1910,0,98103,1850,4500,47.6741,-122.354,2014/5/13,2014,5,13
1771000760,20140513,3.19E+05,3,1,1390,12823,1,0,0,4,7,1390,0,1968,0,98077,1390,10095,47.7438,-122.075,2014/5/13,2014,5,13
2426069085,20140513,3.23E+05,3,2,1350,14200,1,0,0,3,7,1350,0,1989,0,98019,2100,15101,47.7315,-121.972,2014/5/13,2014,5,13
9578060660,20140513,5.02E+05,4,2.5,2040,5616,2,0,0,3,8,2040,0,2012,0,98028,2380,4737,47.7737,-122.238,2014/5/13,2014,5,13
9828702389,20140513,5.25E+05,3,2.5,1580,1161,2,0,0,3,8,1010,570,2008,0,98112,1680,1177,47.6206,-122.299,2014/5/13,2014,5,13
1023059465,20140513,5.05E+05,4,2.5,2790,5602,2,0,0,3,8,2790,0,2009,0,98059,2790,5309,47.4959,-122.15,2014/5/13,2014,5,13
3438501862,20140513,3.30E+05,3,2.5,1450,5008,1,0,0,3,7,840,610,2007,0,98106,2120,5019,47.5435,-122.357,2014/5/13,2014,5,13
2205500400,20140514,5.42E+05,4,1.75,1900,8250,1,0,0,4,7,950,950,1955,0,98006,1480,8360,47.5765,-122.147,2014/5/14,2014,5,14
225039082,20140514,6.20E+05,5,2.5,2540,3832,2,0,0,5,8,1760,780,1929,0,98117,2000,5289,47.6848,-122.398,2014/5/14,2014,5,14
5152960710,20140514,7.40E+05,5,5,5774,31675,1,0,2,3,11,4490,1284,1984,0,98003,3260,13200,47.3466,-122.323,2014/5/14,2014,5,14
418000310,20140514,1.55E+05,2,1,700,5200,1,0,0,5,6,700,0,1952,0,98056,1030,5200,47.4924,-122.175,2014/5/14,2014,5,14
7697870310,20140514,2.66E+05,3,2.5,1780,7214,1,0,0,4,7,1400,380,1986,0,98030,1520,7228,47.3667,-122.182,2014/5/14,2014,5,14
2149800148,20140514,2.57E+05,3,2,1850,8250,1,0,0,4,7,1150,700,1952,0,98002,1580,7153,47.3066,-122.209,2014/5/14,2014,5,14
4235401055,20140514,5.83E+05,2,1.5,1159,4800,1,0,0,3,7,1159,0,1948,0,98199,1640,4800,47.6592,-122.399,2014/5/14,2014,5,14
395300100,20140514,4.89E+05,3,2.75,1850,9600,1.5,0,0,5,7,1850,0,1965,0,98034,1250,10500,47.7259,-122.226,2014/5/14,2014,5,14
1250203070,20140514,1.40E+06,3,2.5,2550,7200,2,0,2,3,10,2550,0,1981,2013,98144,2030,3500,47.5996,-122.288,2014/5/14,2014,5,14
8021700715,20140514,7.03E+05,3,1.5,2360,6750,2,0,0,5,7,1930,430,1926,0,98103,1320,4500,47.6923,-122.332,2014/5/14,2014,5,14
5525400420,20140514,5.65E+05,4,2.5,2240,14667,2,0,0,4,9,2240,0,1989,0,98059,2410,11243,47.5276,-122.161,2014/5/14,2014,5,14
3645500050,20140514,5.43E+05,3,2.5,2090,7640,1,0,0,3,7,1360,730,1962,2014,98133,2090,7668,47.7369,-122.338,2014/5/14,2014,5,14
7977201845,20140514,5.25E+05,3,1.75,1600,6120,1.5,0,0,3,7,1600,0,1924,0,98115,1670,4590,47.6847,-122.291,2014/5/14,2014,5,14
3300700470,20140514,3.94E+05,2,1,830,4000,1,0,0,3,6,830,0,1955,0,98117,950,4000,47.6929,-122.379,2014/5/14,2014,5,14
3881900321,20140514,3.40E+05,3,1,1050,5402,1.5,0,0,4,7,1050,0,1906,0,98144,1510,4685,47.5867,-122.311,2014/5/14,2014,5,14
2005600090,20140514,1.60E+05,3,1,860,11900,1,0,0,4,6,860,0,1963,0,98030,1660,10248,47.3574,-122.186,2014/5/14,2014,5,14
4036800910,20140514,5.62E+05,3,1.5,1830,8000,1,0,0,4,7,1830,0,1957,0,98008,1310,7500,47.6017,-122.122,2014/5/14,2014,5,14
2921049079,20140514,2.99E+05,2,1.75,1250,34395,1,0,0,4,7,1250,0,1950,0,98003,1910,26042,47.2802,-122.316,2014/5/14,2014,5,14
3222079083,20140514,4.99E+05,3,2,2090,42689,1.5,0,0,3,7,2090,0,1959,1998,98010,1890,18276,47.3497,-121.944,2014/5/14,2014,5,14
1157200189,20140514,3.56E+05,3,3.5,2100,12384,2,0,0,3,9,2100,0,1980,0,98188,2400,7776,47.4687,-122.263,2014/5/14,2014,5,14
1313300340,20140514,4.70E+05,4,2.5,2310,14023,2,0,0,3,9,2310,0,1991,0,98019,2410,14007,47.7351,-121.964,2014/5/14,2014,5,14
